TargetID,Region,Quarter,Year,MonthlyTarget,YTDTarget,AreaManager,AchievementPercent
T008724,West,Q4,2023,5175,62100,Mr./Ms. Gupta,127.94
T008725,West,Q1,2023,17200,206400,Mr./Ms. Iyer,107.54
T008726,South,Q4,2024,11802,141624,Mr./Ms. Mehta,82.76
T008727,West,Q3,2024,11253,135036,Mr./Ms. Iyer,82.93
T008728,West,Q1,2023,16720,200640,Mr./Ms. Sharma,98.8
T008729,Central,Q2,2024,17455,209460,Mr./Ms. Reddy,107.62
T008730,South,Q2,2025,8953,107436,Mr./Ms. Gupta,124.47
T008731,Central,Q2,2023,16410,196920,Mr./Ms. Singh,87.7
T008732,East,Q2,2023,17766,213192,Mr./Ms. Reddy,109.77
T008733,Central,Q3,2023,11067,132804,Mr./Ms. Iyer,115.45
T008734,Central,Q4,2025,14831,177972,Mr./Ms. Sharma,98.37
T008735,West,Q1,2025,14671,176052,Mr./Ms. Mehta,85.7
T008736,Central,Q4,2024,8846,106152,Mr./Ms. Patel,128.24
T008737,West,Q3,2023,5706,68472,Mr./Ms. Reddy,110.58
T008738,West,Q2,2024,14816,177792,Mr./Ms. Sharma,113.17
T008739,East,Q2,2023,16728,200736,Mr./Ms. Reddy,76.23
T008740,North,Q3,2023,17861,214332,Mr./Ms. Mehta,119.45
T008741,South,Q4,2025,11241,134892,Mr./Ms. Singh,121.7
T008742,West,Q3,2023,10329,123948,Mr./Ms. Iyer,119.84
T008743,Central,Q4,2024,19335,232020,Mr./Ms. Gupta,96.7
T008744,West,Q1,2024,11241,134892,Mr./Ms. Reddy,74.94
T008745,West,Q4,2023,18885,226620,Mr./Ms. Singh,116.39
T008746,Central,Q1,2025,8935,107220,Mr./Ms. Verma,122.58
T008747,East,Q2,2024,8548,102576,Mr./Ms. Iyer,76.17
T008748,South,Q3,2024,19828,237936,Mr./Ms. Mehta,86.95
T008749,West,Q2,2023,6778,81336,Mr./Ms. Singh,80.25
T008750,North,Q1,2023,13146,157752,Mr./Ms. Patel,108.51
T008751,West,Q2,2024,7413,88956,Mr./Ms. Iyer,90.68
T008752,East,Q2,2024,18171,218052,Mr./Ms. Reddy,87.04
T008753,South,Q2,2025,12766,153192,Mr./Ms. Sharma,105.43
T008754,West,Q3,2024,19144,229728,Mr./Ms. Reddy,120.91
T008755,West,Q4,2024,13144,157728,Mr./Ms. Sharma,89.12
T008756,South,Q4,2023,11732,140784,Mr./Ms. Reddy,95.97
T008757,East,Q4,2024,11314,135768,Mr./Ms. Gupta,74.3
T008758,South,Q2,2024,13322,159864,Mr./Ms. Verma,102.96
T008759,North,Q2,2025,14970,179640,Mr./Ms. Mehta,118.0
T008760,Central,Q1,2024,17072,204864,Mr./Ms. Singh,98.47
T008761,North,Q3,2025,18312,219744,Mr./Ms. Sharma,88.36
T008762,North,Q2,2024,11638,139656,Mr./Ms. Patel,77.57
T008763,East,Q4,2023,5823,69876,Mr./Ms. Verma,80.07
T008764,North,Q4,2023,15824,189888,Mr./Ms. Mehta,77.07
T008765,Central,Q2,2025,15957,191484,Mr./Ms. Singh,129.53
T008766,North,Q2,2024,13670,164040,Mr./Ms. Gupta,97.82
T008767,East,Q2,2023,18753,225036,Mr./Ms. Gupta,86.46
T008768,North,Q1,2024,5651,67812,Mr./Ms. Verma,117.54
T008769,South,Q4,2024,15114,181368,Mr./Ms. Iyer,114.41
T008770,South,Q3,2024,14000,168000,Mr./Ms. Reddy,83.83
T008771,South,Q2,2025,15613,187356,Mr./Ms. Gupta,76.66
T008772,South,Q4,2025,12350,148200,Mr./Ms. Iyer,103.42
T008773,East,Q3,2025,5707,68484,Mr./Ms. Sharma,127.72
T008774,West,Q3,2024,14122,169464,Mr./Ms. Patel,109.61
T008775,East,Q2,2024,19853,238236,Mr./Ms. Iyer,112.67
T008776,North,Q4,2023,19922,239064,Mr./Ms. Gupta,88.74
T008777,North,Q3,2023,9226,110712,Mr./Ms. Mehta,82.43
T008778,Central,Q4,2024,11111,133332,Mr./Ms. Gupta,78.76
T008779,West,Q4,2023,6116,73392,Mr./Ms. Patel,126.7
T008780,Central,Q3,2025,10360,124320,Mr./Ms. Reddy,76.35
T008781,North,Q2,2024,14517,174204,Mr./Ms. Sharma,77.4
T008782,Central,Q2,2023,16325,195900,Mr./Ms. Verma,100.73
T008783,South,Q4,2023,5241,62892,Mr./Ms. Iyer,80.21
T008784,West,Q3,2024,17256,207072,Mr./Ms. Patel,100.12
T008785,North,Q3,2025,15081,180972,Mr./Ms. Iyer,122.37
T008786,East,Q2,2024,19364,232368,Mr./Ms. Sharma,106.81
T008787,East,Q1,2024,9018,108216,Mr./Ms. Mehta,95.83
T008788,West,Q3,2023,8383,100596,Mr./Ms. Singh,112.97
T008789,East,Q3,2025,11934,143208,Mr./Ms. Gupta,121.44
T008790,North,Q2,2024,18955,227460,Mr./Ms. Singh,77.01
T008791,West,Q3,2024,9033,108396,Mr./Ms. Verma,80.05
T008792,North,Q2,2024,14511,174132,Mr./Ms. Gupta,83.95
T008793,East,Q3,2025,5792,69504,Mr./Ms. Gupta,93.5
T008794,West,Q3,2025,13718,164616,Mr./Ms. Verma,124.7
T008795,North,Q1,2023,7048,84576,Mr./Ms. Gupta,84.31
T008796,South,Q4,2025,7875,94500,Mr./Ms. Iyer,82.35
T008797,East,Q2,2023,13741,164892,Mr./Ms. Reddy,81.74
T008798,North,Q3,2023,7923,95076,Mr./Ms. Verma,79.33
T008799,Central,Q3,2023,8702,104424,Mr./Ms. Mehta,97.39
T008800,West,Q1,2024,6055,72660,Mr./Ms. Mehta,119.38
T008801,West,Q2,2024,6639,79668,Mr./Ms. Patel,109.08
T008802,South,Q3,2023,11492,137904,Mr./Ms. Gupta,105.42
T008803,South,Q1,2024,14071,168852,Mr./Ms. Verma,127.24
T008804,North,Q3,2023,15265,183180,Mr./Ms. Singh,81.43
T008805,North,Q1,2025,8085,97020,Mr./Ms. Verma,77.85
T008806,South,Q3,2025,5442,65304,Mr./Ms. Verma,93.35
T008807,East,Q2,2023,5232,62784,Mr./Ms. Iyer,126.5
T008808,South,Q2,2025,18758,225096,Mr./Ms. Mehta,113.3
T008809,East,Q3,2024,14023,168276,Mr./Ms. Sharma,77.21
T008810,Central,Q3,2023,9377,112524,Mr./Ms. Reddy,87.62
T008811,South,Q3,2023,5235,62820,Mr./Ms. Iyer,84.22
T008812,West,Q2,2024,5362,64344,Mr./Ms. Singh,87.86
T008813,North,Q4,2025,9785,117420,Mr./Ms. Singh,110.74
T008814,North,Q2,2024,10097,121164,Mr./Ms. Iyer,88.79
T008815,East,Q3,2024,5001,60012,Mr./Ms. Verma,99.38
T008816,South,Q3,2024,6993,83916,Mr./Ms. Mehta,71.42
T008817,South,Q2,2025,19291,231492,Mr./Ms. Gupta,122.4
T008818,South,Q4,2024,18805,225660,Mr./Ms. Sharma,85.69
T008819,West,Q2,2025,12360,148320,Mr./Ms. Gupta,98.0
T008820,Central,Q4,2025,8342,100104,Mr./Ms. Singh,70.47
T008821,East,Q4,2025,13694,164328,Mr./Ms. Gupta,96.92
T008822,Central,Q2,2024,12688,152256,Mr./Ms. Sharma,108.16
T008823,East,Q1,2025,18167,218004,Mr./Ms. Verma,127.4
T008824,East,Q4,2024,16054,192648,Mr./Ms. Mehta,92.46
T008825,North,Q1,2025,11998,143976,Mr./Ms. Sharma,105.65
T008826,Central,Q1,2025,16284,195408,Mr./Ms. Iyer,85.32
T008827,North,Q2,2024,10512,126144,Mr./Ms. Singh,84.49
T008828,Central,Q2,2025,11586,139032,Mr./Ms. Singh,105.45
T008829,West,Q4,2023,9789,117468,Mr./Ms. Verma,82.03
T008830,South,Q2,2024,12397,148764,Mr./Ms. Sharma,87.66
T008831,South,Q3,2024,14297,171564,Mr./Ms. Singh,74.77
T008832,North,Q4,2024,8816,105792,Mr./Ms. Mehta,91.2
T008833,East,Q2,2025,11782,141384,Mr./Ms. Gupta,87.09
T008834,East,Q3,2023,17804,213648,Mr./Ms. Iyer,110.99
T008835,Central,Q3,2023,5823,69876,Mr./Ms. Verma,71.08
T008836,South,Q2,2025,9923,119076,Mr./Ms. Gupta,92.51
T008837,East,Q3,2024,13365,160380,Mr./Ms. Verma,91.14
T008838,West,Q2,2023,5092,61104,Mr./Ms. Gupta,106.73
T008839,North,Q2,2024,19118,229416,Mr./Ms. Reddy,120.96
T008840,North,Q2,2025,17098,205176,Mr./Ms. Iyer,103.02
T008841,Central,Q1,2024,11547,138564,Mr./Ms. Sharma,80.62
T008842,North,Q3,2024,8252,99024,Mr./Ms. Singh,72.5
T008843,Central,Q2,2023,9116,109392,Mr./Ms. Sharma,125.28
T008844,East,Q1,2025,14820,177840,Mr./Ms. Verma,91.81
T008845,Central,Q1,2023,14882,178584,Mr./Ms. Mehta,118.21
T008846,South,Q1,2024,15317,183804,Mr./Ms. Gupta,94.82
T008847,South,Q4,2024,10508,126096,Mr./Ms. Patel,73.18
T008848,Central,Q3,2023,16054,192648,Mr./Ms. Mehta,126.99
T008849,South,Q2,2024,19259,231108,Mr./Ms. Mehta,96.0
T008850,Central,Q1,2023,11333,135996,Mr./Ms. Singh,114.07
T008851,Central,Q4,2024,7320,87840,Mr./Ms. Singh,74.41
T008852,South,Q4,2023,18688,224256,Mr./Ms. Gupta,100.77
T008853,South,Q2,2024,6775,81300,Mr./Ms. Verma,111.84
T008854,East,Q1,2023,17999,215988,Mr./Ms. Mehta,80.06
T008855,Central,Q3,2024,15740,188880,Mr./Ms. Reddy,101.25
T008856,Central,Q3,2023,11546,138552,Mr./Ms. Patel,129.59
T008857,Central,Q4,2025,7602,91224,Mr./Ms. Patel,101.58
T008858,North,Q4,2024,12912,154944,Mr./Ms. Sharma,115.4
T008859,Central,Q4,2024,10422,125064,Mr./Ms. Iyer,71.21
T008860,East,Q2,2023,15527,186324,Mr./Ms. Mehta,117.19
T008861,West,Q3,2023,19478,233736,Mr./Ms. Patel,93.97
T008862,West,Q1,2024,16491,197892,Mr./Ms. Patel,86.96
T008863,Central,Q4,2025,14379,172548,Mr./Ms. Gupta,102.28
T008864,North,Q2,2023,19383,232596,Mr./Ms. Mehta,71.45
T008865,West,Q2,2025,11531,138372,Mr./Ms. Iyer,129.64
T008866,South,Q4,2024,7705,92460,Mr./Ms. Mehta,89.12
T008867,West,Q1,2024,14781,177372,Mr./Ms. Gupta,70.22
T008868,North,Q2,2024,5791,69492,Mr./Ms. Singh,119.75
T008869,Central,Q3,2025,14975,179700,Mr./Ms. Singh,77.88
T008870,Central,Q2,2025,14330,171960,Mr./Ms. Mehta,118.89
T008871,South,Q3,2024,11789,141468,Mr./Ms. Patel,117.5
T008872,South,Q3,2025,11545,138540,Mr./Ms. Singh,77.7
T008873,Central,Q1,2025,8628,103536,Mr./Ms. Singh,104.06
T008874,North,Q4,2023,7319,87828,Mr./Ms. Gupta,120.9
T008875,South,Q3,2025,5300,63600,Mr./Ms. Mehta,84.2
T008876,North,Q3,2024,10395,124740,Mr./Ms. Iyer,106.33
T008877,Central,Q2,2024,18121,217452,Mr./Ms. Iyer,101.31
T008878,South,Q2,2025,10788,129456,Mr./Ms. Iyer,96.69
T008879,North,Q2,2025,18112,217344,Mr./Ms. Singh,124.48
T008880,East,Q2,2023,12365,148380,Mr./Ms. Verma,120.26
T008881,West,Q1,2023,15825,189900,Mr./Ms. Iyer,125.38
T008882,West,Q3,2024,6375,76500,Mr./Ms. Patel,123.27
T008883,West,Q4,2025,13703,164436,Mr./Ms. Mehta,99.01
T008884,East,Q3,2024,12785,153420,Mr./Ms. Gupta,128.92
T008885,North,Q2,2023,15166,181992,Mr./Ms. Verma,75.98
T008886,Central,Q2,2023,8806,105672,Mr./Ms. Reddy,128.83
T008887,North,Q1,2025,19280,231360,Mr./Ms. Reddy,87.54
T008888,West,Q2,2025,14935,179220,Mr./Ms. Patel,120.0
T008889,Central,Q2,2024,15206,182472,Mr./Ms. Mehta,129.38
T008890,West,Q3,2025,14239,170868,Mr./Ms. Singh,119.05
T008891,North,Q3,2025,15634,187608,Mr./Ms. Verma,92.55
T008892,Central,Q4,2024,9896,118752,Mr./Ms. Singh,88.82
T008893,North,Q3,2023,11865,142380,Mr./Ms. Gupta,103.5
T008894,South,Q1,2024,8735,104820,Mr./Ms. Gupta,97.29
T008895,South,Q3,2024,17777,213324,Mr./Ms. Iyer,105.06
T008896,Central,Q4,2023,13122,157464,Mr./Ms. Mehta,115.6
T008897,East,Q2,2024,7275,87300,Mr./Ms. Patel,111.62
T008898,West,Q1,2025,9925,119100,Mr./Ms. Mehta,117.71
T008899,North,Q3,2023,18547,222564,Mr./Ms. Patel,84.39
T008900,West,Q2,2024,13290,159480,Mr./Ms. Sharma,102.38
T008901,East,Q4,2024,12099,145188,Mr./Ms. Singh,102.69
T008902,North,Q1,2025,7575,90900,Mr./Ms. Verma,83.47
T008903,East,Q4,2025,13903,166836,Mr./Ms. Patel,86.56
T008904,East,Q4,2024,6710,80520,Mr./Ms. Mehta,70.85
T008905,Central,Q3,2025,8291,99492,Mr./Ms. Mehta,109.84
T008906,East,Q1,2024,12708,152496,Mr./Ms. Gupta,108.63
T008907,Central,Q3,2025,6183,74196,Mr./Ms. Singh,88.38
T008908,West,Q2,2024,15400,184800,Mr./Ms. Singh,111.3
T008909,East,Q4,2024,10002,120024,Mr./Ms. Patel,100.56
T008910,Central,Q2,2023,14413,172956,Mr./Ms. Reddy,115.32
T008911,South,Q2,2024,17288,207456,Mr./Ms. Singh,120.49
T008912,West,Q3,2025,16556,198672,Mr./Ms. Patel,102.95
T008913,Central,Q2,2023,18092,217104,Mr./Ms. Reddy,81.93
T008914,North,Q2,2024,17599,211188,Mr./Ms. Reddy,112.14
T008915,Central,Q3,2023,16593,199116,Mr./Ms. Patel,129.0
T008916,North,Q3,2025,5344,64128,Mr./Ms. Reddy,124.61
T008917,East,Q4,2025,13936,167232,Mr./Ms. Verma,116.64
T008918,Central,Q3,2025,11140,133680,Mr./Ms. Verma,127.06
T008919,North,Q3,2025,12369,148428,Mr./Ms. Gupta,110.53
T008920,Central,Q3,2024,7833,93996,Mr./Ms. Sharma,108.18
T008921,Central,Q3,2023,9264,111168,Mr./Ms. Verma,97.63
T008922,South,Q2,2023,9053,108636,Mr./Ms. Patel,123.61
T008923,South,Q2,2025,16171,194052,Mr./Ms. Iyer,90.07
T008924,West,Q4,2023,7641,91692,Mr./Ms. Mehta,77.04
T008925,Central,Q2,2024,12587,151044,Mr./Ms. Mehta,98.82
T008926,Central,Q3,2023,7455,89460,Mr./Ms. Iyer,75.66
T008927,West,Q3,2023,17945,215340,Mr./Ms. Gupta,91.51
T008928,Central,Q2,2024,19884,238608,Mr./Ms. Gupta,77.82
T008929,West,Q2,2025,13375,160500,Mr./Ms. Mehta,129.33
T008930,North,Q4,2024,18804,225648,Mr./Ms. Verma,71.43
T008931,Central,Q2,2024,13314,159768,Mr./Ms. Patel,76.15
T008932,East,Q2,2023,11447,137364,Mr./Ms. Singh,93.27
T008933,Central,Q2,2024,5973,71676,Mr./Ms. Verma,76.57
T008934,West,Q1,2025,13782,165384,Mr./Ms. Patel,102.53
T008935,East,Q1,2025,17482,209784,Mr./Ms. Iyer,92.6
T008936,North,Q3,2023,13749,164988,Mr./Ms. Singh,79.56
T008937,Central,Q4,2024,6429,77148,Mr./Ms. Mehta,121.91
T008938,North,Q3,2024,18682,224184,Mr./Ms. Verma,78.74
T008939,West,Q4,2023,9073,108876,Mr./Ms. Verma,122.24
T008940,West,Q3,2024,11478,137736,Mr./Ms. Patel,86.7
T008941,Central,Q1,2024,13272,159264,Mr./Ms. Reddy,91.74
T008942,North,Q1,2023,10327,123924,Mr./Ms. Mehta,104.15
T008943,Central,Q3,2023,10778,129336,Mr./Ms. Reddy,112.24
T008944,West,Q3,2025,14145,169740,Mr./Ms. Gupta,75.37
T008945,North,Q3,2025,7412,88944,Mr./Ms. Sharma,88.64
T008946,North,Q2,2023,14320,171840,Mr./Ms. Sharma,80.34
T008947,East,Q2,2023,16382,196584,Mr./Ms. Singh,93.34
T008948,East,Q1,2023,13517,162204,Mr./Ms. Sharma,114.47
T008949,Central,Q3,2024,14099,169188,Mr./Ms. Singh,105.42
T008950,East,Q3,2024,5232,62784,Mr./Ms. Mehta,98.9
T008951,Central,Q1,2024,11813,141756,Mr./Ms. Gupta,124.35
T008952,Central,Q3,2024,17082,204984,Mr./Ms. Singh,103.65
T008953,Central,Q3,2023,14092,169104,Mr./Ms. Verma,83.42
T008954,North,Q4,2023,17054,204648,Mr./Ms. Mehta,128.5
T008955,Central,Q1,2025,16768,201216,Mr./Ms. Singh,100.91
T008956,South,Q4,2023,6554,78648,Mr./Ms. Singh,121.88
T008957,South,Q3,2025,12593,151116,Mr./Ms. Patel,106.26
T008958,West,Q2,2023,12272,147264,Mr./Ms. Gupta,107.95
T008959,Central,Q2,2023,18909,226908,Mr./Ms. Sharma,91.58
T008960,North,Q2,2024,7838,94056,Mr./Ms. Mehta,99.59
T008961,West,Q1,2024,17995,215940,Mr./Ms. Patel,118.05
T008962,South,Q4,2024,8866,106392,Mr./Ms. Mehta,105.56
T008963,East,Q2,2023,6456,77472,Mr./Ms. Sharma,93.49
T008964,West,Q3,2025,12187,146244,Mr./Ms. Iyer,97.7
T008965,Central,Q1,2025,8282,99384,Mr./Ms. Sharma,101.66
T008966,Central,Q2,2023,16768,201216,Mr./Ms. Mehta,102.79
T008967,North,Q1,2024,11712,140544,Mr./Ms. Patel,129.83
T008968,North,Q2,2023,15061,180732,Mr./Ms. Singh,81.96
T008969,East,Q1,2024,17957,215484,Mr./Ms. Verma,120.67
T008970,North,Q2,2023,10131,121572,Mr./Ms. Verma,79.69
T008971,South,Q3,2024,5493,65916,Mr./Ms. Singh,88.47
T008972,North,Q3,2023,13270,159240,Mr./Ms. Gupta,91.69
T008973,Central,Q2,2023,9265,111180,Mr./Ms. Gupta,80.63
T008974,North,Q1,2025,16984,203808,Mr./Ms. Reddy,102.25
T008975,West,Q2,2023,18755,225060,Mr./Ms. Mehta,77.41
T008976,North,Q1,2023,8492,101904,Mr./Ms. Singh,94.95
T008977,Central,Q3,2025,11006,132072,Mr./Ms. Sharma,125.73
T008978,North,Q4,2024,8086,97032,Mr./Ms. Mehta,112.97
T008979,West,Q1,2025,19231,230772,Mr./Ms. Mehta,84.96
T008980,North,Q4,2024,9033,108396,Mr./Ms. Mehta,90.24
T008981,West,Q3,2025,16671,200052,Mr./Ms. Sharma,80.93
T008982,West,Q4,2023,8891,106692,Mr./Ms. Singh,86.18
T008983,South,Q2,2023,8421,101052,Mr./Ms. Verma,124.35
T008984,Central,Q4,2023,12335,148020,Mr./Ms. Mehta,111.82
T008985,East,Q4,2024,14449,173388,Mr./Ms. Mehta,70.07
T008986,North,Q4,2023,11399,136788,Mr./Ms. Reddy,118.45
T008987,Central,Q4,2024,17452,209424,Mr./Ms. Sharma,85.17
T008988,East,Q2,2023,7287,87444,Mr./Ms. Singh,110.08
T008989,South,Q1,2025,13136,157632,Mr./Ms. Gupta,102.1
T008990,East,Q3,2025,7119,85428,Mr./Ms. Singh,129.4
T008991,West,Q4,2024,18979,227748,Mr./Ms. Verma,102.78
T008992,East,Q3,2024,13334,160008,Mr./Ms. Iyer,92.96
T008993,North,Q1,2023,8578,102936,Mr./Ms. Sharma,104.29
T008994,Central,Q2,2025,16062,192744,Mr./Ms. Singh,111.32
T008995,Central,Q1,2024,11036,132432,Mr./Ms. Reddy,73.49
T008996,Central,Q3,2024,19886,238632,Mr./Ms. Mehta,112.17
T008997,South,Q4,2025,10974,131688,Mr./Ms. Gupta,90.29
T008998,South,Q1,2023,7465,89580,Mr./Ms. Patel,128.01
T008999,North,Q2,2024,7644,91728,Mr./Ms. Mehta,70.81
T009000,Central,Q2,2025,15069,180828,Mr./Ms. Iyer,85.11
T009001,South,Q2,2025,7828,93936,Mr./Ms. Sharma,97.36
T009002,East,Q4,2024,16314,195768,Mr./Ms. Verma,113.39
T009003,Central,Q3,2024,13433,161196,Mr./Ms. Mehta,115.02
T009004,West,Q1,2023,10620,127440,Mr./Ms. Iyer,76.5
T009005,North,Q2,2024,10751,129012,Mr./Ms. Gupta,129.93
T009006,West,Q1,2024,16451,197412,Mr./Ms. Sharma,103.6
T009007,East,Q2,2024,16644,199728,Mr./Ms. Iyer,119.73
T009008,North,Q4,2023,13710,164520,Mr./Ms. Patel,113.69
T009009,Central,Q4,2025,11398,136776,Mr./Ms. Patel,115.57
T009010,South,Q4,2025,16343,196116,Mr./Ms. Gupta,102.69
T009011,North,Q3,2023,11829,141948,Mr./Ms. Sharma,108.94
T009012,West,Q4,2023,13990,167880,Mr./Ms. Mehta,95.98
T009013,North,Q2,2025,10866,130392,Mr./Ms. Verma,117.12
T009014,Central,Q1,2024,9317,111804,Mr./Ms. Singh,82.52
T009015,South,Q4,2025,16174,194088,Mr./Ms. Iyer,83.65
T009016,North,Q1,2025,10834,130008,Mr./Ms. Gupta,93.65
T009017,West,Q2,2025,9785,117420,Mr./Ms. Iyer,83.91
T009018,West,Q2,2025,8929,107148,Mr./Ms. Iyer,101.87
T009019,East,Q4,2025,9893,118716,Mr./Ms. Gupta,79.95
T009020,West,Q3,2025,16997,203964,Mr./Ms. Sharma,123.05
T009021,South,Q1,2023,6705,80460,Mr./Ms. Verma,89.34
T009022,North,Q3,2024,15412,184944,Mr./Ms. Mehta,106.89
T009023,West,Q2,2025,15913,190956,Mr./Ms. Sharma,110.02
T009024,East,Q4,2023,11245,134940,Mr./Ms. Patel,119.68
T009025,North,Q1,2023,13586,163032,Mr./Ms. Patel,72.93
T009026,South,Q4,2024,15131,181572,Mr./Ms. Mehta,107.37
T009027,South,Q3,2025,5837,70044,Mr./Ms. Mehta,127.6
T009028,East,Q3,2024,12633,151596,Mr./Ms. Iyer,113.81
T009029,South,Q2,2023,14318,171816,Mr./Ms. Verma,90.63
T009030,East,Q1,2024,16704,200448,Mr./Ms. Sharma,102.26
T009031,North,Q1,2023,19737,236844,Mr./Ms. Verma,129.6
T009032,East,Q2,2023,16982,203784,Mr./Ms. Verma,94.31
T009033,East,Q2,2023,10884,130608,Mr./Ms. Patel,113.72
T009034,West,Q2,2025,10580,126960,Mr./Ms. Iyer,126.83
T009035,South,Q1,2024,15730,188760,Mr./Ms. Patel,90.99
T009036,Central,Q1,2023,7852,94224,Mr./Ms. Mehta,104.79
T009037,North,Q3,2023,17184,206208,Mr./Ms. Mehta,122.11
T009038,East,Q4,2024,15161,181932,Mr./Ms. Mehta,106.05
T009039,East,Q1,2023,12786,153432,Mr./Ms. Mehta,87.02
T009040,East,Q4,2023,7617,91404,Mr./Ms. Mehta,99.04
T009041,South,Q1,2024,5723,68676,Mr./Ms. Patel,92.28
T009042,South,Q2,2025,13362,160344,Mr./Ms. Gupta,77.07
T009043,South,Q1,2025,8250,99000,Mr./Ms. Gupta,124.95
T009044,North,Q4,2023,6847,82164,Mr./Ms. Gupta,111.62
T009045,South,Q1,2024,6280,75360,Mr./Ms. Verma,102.53
T009046,South,Q2,2023,16956,203472,Mr./Ms. Verma,108.32
T009047,West,Q1,2025,15080,180960,Mr./Ms. Patel,91.34
T009048,Central,Q3,2025,18007,216084,Mr./Ms. Gupta,106.55
T009049,West,Q3,2023,10169,122028,Mr./Ms. Mehta,126.61
T009050,West,Q1,2023,10333,123996,Mr./Ms. Iyer,114.69
T009051,North,Q1,2024,14255,171060,Mr./Ms. Iyer,87.24
T009052,East,Q1,2023,17094,205128,Mr./Ms. Singh,89.4
T009053,South,Q2,2023,9849,118188,Mr./Ms. Iyer,105.51
T009054,West,Q2,2025,10060,120720,Mr./Ms. Reddy,99.54
T009055,South,Q1,2025,13008,156096,Mr./Ms. Verma,118.11
T009056,South,Q3,2023,5960,71520,Mr./Ms. Iyer,89.91
T009057,East,Q1,2024,11678,140136,Mr./Ms. Mehta,79.56
T009058,South,Q1,2024,7950,95400,Mr./Ms. Verma,126.78
T009059,North,Q4,2024,19813,237756,Mr./Ms. Sharma,120.82
T009060,West,Q1,2023,13014,156168,Mr./Ms. Reddy,93.03
T009061,Central,Q1,2025,17845,214140,Mr./Ms. Sharma,81.83
T009062,North,Q4,2023,11823,141876,Mr./Ms. Patel,118.56
T009063,East,Q2,2025,18541,222492,Mr./Ms. Gupta,120.55
T009064,West,Q1,2023,19389,232668,Mr./Ms. Sharma,118.2
T009065,West,Q2,2023,17208,206496,Mr./Ms. Verma,88.4
T009066,South,Q3,2025,17866,214392,Mr./Ms. Gupta,122.95
T009067,West,Q4,2023,7022,84264,Mr./Ms. Gupta,75.99
T009068,South,Q4,2025,10635,127620,Mr./Ms. Patel,112.04
T009069,South,Q3,2024,11760,141120,Mr./Ms. Patel,102.31
T009070,Central,Q1,2025,5736,68832,Mr./Ms. Patel,109.94
T009071,West,Q2,2024,16940,203280,Mr./Ms. Singh,123.51
T009072,South,Q4,2025,7375,88500,Mr./Ms. Patel,87.35
T009073,Central,Q2,2025,5973,71676,Mr./Ms. Patel,110.41
T009074,West,Q3,2025,16808,201696,Mr./Ms. Reddy,102.31
T009075,East,Q4,2025,13850,166200,Mr./Ms. Sharma,72.13
T009076,North,Q2,2024,6881,82572,Mr./Ms. Sharma,87.68
T009077,North,Q2,2025,18805,225660,Mr./Ms. Singh,127.89
T009078,West,Q4,2025,16349,196188,Mr./Ms. Singh,77.17
T009079,East,Q1,2023,10431,125172,Mr./Ms. Gupta,121.4
T009080,Central,Q4,2023,15340,184080,Mr./Ms. Sharma,117.15
T009081,South,Q3,2023,12128,145536,Mr./Ms. Singh,102.06
T009082,East,Q4,2023,8361,100332,Mr./Ms. Sharma,101.71
T009083,Central,Q4,2025,12195,146340,Mr./Ms. Gupta,118.2
T009084,South,Q4,2025,11737,140844,Mr./Ms. Reddy,97.47
T009085,West,Q3,2024,12700,152400,Mr./Ms. Patel,114.19
T009086,South,Q1,2024,10744,128928,Mr./Ms. Singh,102.93
T009087,North,Q2,2023,16577,198924,Mr./Ms. Iyer,98.75
T009088,North,Q2,2023,17076,204912,Mr./Ms. Sharma,115.97
T009089,Central,Q2,2024,7417,89004,Mr./Ms. Iyer,91.51
T009090,East,Q4,2024,17444,209328,Mr./Ms. Reddy,114.17
T009091,South,Q2,2024,12697,152364,Mr./Ms. Mehta,124.78
T009092,West,Q4,2025,9076,108912,Mr./Ms. Verma,119.0
T009093,South,Q2,2024,11776,141312,Mr./Ms. Iyer,76.16
T009094,North,Q1,2025,18706,224472,Mr./Ms. Gupta,94.85
T009095,Central,Q2,2024,16324,195888,Mr./Ms. Singh,74.27
T009096,West,Q1,2024,11925,143100,Mr./Ms. Gupta,87.09
T009097,South,Q2,2025,16489,197868,Mr./Ms. Iyer,75.25
T009098,North,Q1,2024,17253,207036,Mr./Ms. Singh,76.37
T009099,West,Q3,2025,8243,98916,Mr./Ms. Iyer,93.72
T009100,North,Q2,2025,7383,88596,Mr./Ms. Reddy,78.12
T009101,West,Q4,2025,14875,178500,Mr./Ms. Mehta,112.58
T009102,East,Q4,2024,17649,211788,Mr./Ms. Gupta,81.44
T009103,West,Q1,2025,13727,164724,Mr./Ms. Patel,90.54
T009104,East,Q4,2025,5263,63156,Mr./Ms. Singh,118.68
T009105,South,Q1,2025,9129,109548,Mr./Ms. Sharma,83.62
T009106,North,Q2,2024,5992,71904,Mr./Ms. Sharma,101.33
T009107,North,Q4,2024,9654,115848,Mr./Ms. Sharma,106.8
T009108,Central,Q1,2025,7309,87708,Mr./Ms. Iyer,80.99
T009109,North,Q4,2024,7648,91776,Mr./Ms. Sharma,128.02
T009110,East,Q4,2024,18231,218772,Mr./Ms. Gupta,109.29
T009111,East,Q1,2023,12241,146892,Mr./Ms. Sharma,80.58
T009112,Central,Q4,2025,18488,221856,Mr./Ms. Verma,107.53
